record_id,fold,smiles,y_true,MW,heavy_atoms,identity_formal_charge,feature_array_row,source_feature_row,row_id,prepared_smiles,prepared_formal_charge,prepared_is_charged,native_cached,norm_l2,centered_norm_l2,member1_norm_l2,member2_norm_l2,PC1,PC2,PC3,PC4,PC5
nesso_34f9015c1755b7fafb7f,4,O=C(NC1CCCCCC1)c1cccs1,3.89,223.34100000000004,15,0,693,865,OADMET-0001927,O=C(NC1CCCCCC1)c1cccs1,0,0,4.823510646820068,19.122051455948295,3.4448867409723434,17.97051986297249,6.535538825410305,1.1018610887665465,-2.2606566922958597,-0.3789204430071146,1.4835638594462863,0.22832167475719403
nesso_350bc4899aef08083d40,4,O=C(NCCc1noc(C2CC2)n1)c1nc2ccccc2[nH]c1=O,3.58,325.32800000000003,24,0,694,866,OADMET-0001323,O=C(NCCc1noc(C2CC2)n1)c1nc2ccccc2[nH]c1=O,0,0,4.803618431091309,17.763193498601503,5.233171197535876,16.374674602683623,6.884843856253139,3.367582811213879,-3.422090665416512,-0.7656979920941016,-0.8048506850905555,0.689828822761096
nesso_35109f38f6a43644b819,0,O=C(Nc1ccn(Cc2ccncc2)n1)c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12,4.96,463.4970000000003,35,0,695,867,OADMET-0002887,O=C(Nc1ccn(Cc2ccncc2)n1)c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12,0,0,5.28592586517334,14.368866725974934,5.369771587490663,14.069678170380271,2.916931122044959,-4.0088107739574115,1.3286484577100215,-1.2680190351124987,-2.7720323048878077,0.021507932549637537
nesso_35292f5a785527d33b74,1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,3.47,368.8420000000001,24,0,696,868,OADMET-0001949,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,0,0,4.788429260253906,18.033234413154194,5.026021920601573,16.515300006571742,7.241713132450089,3.0075291404548317,-3.5059686322502235,-1.0548689564549825,0.01688085615677848,0.5269465530886087
nesso_3557c5de590de745f3a1,1,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,4.74,288.43500000000006,21,0,697,869,OADMET-0003731,CCCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1,1,4.649832248687744,20.586605063777135,7.4485079333263045,18.78551413113585,8.42097184895126,5.09647105163003,-4.481601600124705,-0.9398133796104511,1.5960667284440646,-0.7912890389517084
nesso_355b5a63f355967c9f8f,2,COc1cccc(CCNC(=O)N2CCC(CS(N)(=O)=O)C2)c1OC,2.8,371.4590000000001,25,0,698,870,OADMET-0001055,COc1cccc(CCNC(=O)N2CCC(CS(N)(=O)=O)C2)c1OC,0,0,4.881947040557861,24.02926097319555,11.113120795534845,21.604220948319725,10.519649240070791,8.449986324960648,-5.404211784927176,2.4424787515280504,2.628099449000714,2.424694169459804
nesso_3588abb62377c248d948,1,O=C(O)c1ccc2ccccc2n1,2.89,173.171,13,0,699,871,OADMET-0002207,O=C([O-])c1ccc2ccccc2n1,-1,1,4.400211334228516,19.094123356147726,7.608457247953996,17.770870315879367,6.984390807793023,5.00997969259693,-3.4747528385007875,-1.7684451096180833,-1.1257330954013764,-2.876807641554194
nesso_3599ccc86f8499f5ab8a,1,CCC(C)C(NC(=O)CSc1nnnn1-c1ccc(C)cc1)C(=O)OC,5.16,377.47000000000014,26,0,700,872,OADMET-0004914,CCC(C)C(NC(=O)CSc1nnnn1-c1ccc(C)cc1)C(=O)OC,0,0,4.92535924911499,17.023252860352848,4.1102947981063265,15.895185709684835,6.093784472898796,-3.3655303132109324,0.22884577219608293,-1.0661625141485849,1.3930124010288503,0.4500956161420513
nesso_35a77dc4b7a6682ddcc3,1,Cn1ncc(C2CC2)c1C(=O)N1CCCN(c2ccc(Cl)c(Cl)c2)CC1,5.91,393.3180000000001,26,0,701,873,OADMET-0002583,Cn1ncc(C2CC2)c1C(=O)N1CCCN(c2ccc(Cl)c(Cl)c2)CC1,0,0,4.903069972991943,17.052888735153168,5.7113030628246095,16.054018701043297,5.750608468681023,-4.547190266587055,1.4291431586691967,-1.191495420956766,1.7877129960253746,-0.9697465429465881
nesso_35ac3fc6772db3248edd,0,Cc1ccc(-c2c[nH]cc2C(=O)NCC2(N3CCOCC3)CCCCC2)s1,5.3,387.54900000000026,27,0,702,875,OADMET-0004825,Cc1ccc(-c2c[nH]cc2C(=O)NCC2([NH+]3CCOCC3)CCCCC2)s1,1,1,5.093189239501953,19.33835159647057,7.320421451660057,18.007588778406337,7.049722608481129,5.462807267002353,-4.093687554933092,0.37573694443698896,-0.7455342720644029,1.501152073542728
nesso_35b5e995b73c30a9e572,4,Cc1cnc(N)c(-c2ccc(OC(C)C)cc2)c1,3.85,242.322,18,0,703,876,OADMET-0001130,Cc1cnc(N)c(-c2ccc(OC(C)C)cc2)c1,0,0,5.179197311401367,17.0903440996629,8.31873999566701,16.751131589951612,3.388133985102664,-6.669931650013908,4.309127479224928,0.4275471191095063,-0.6414420617435703,-1.94023916886015
nesso_35c6dffbf412c7cd962e,4,O=C(O)c1cncc(Br)c1,1.98,202.007,10,0,704,877,OADMET-0002149,O=C([O-])c1cncc(Br)c1,-1,1,4.671647071838379,33.702316535278804,25.598744191451214,32.54878294798333,8.74201741300009,23.831333258261047,-2.729665672327887,5.8807393318301155,-4.702326274796379,-1.9197794951637777
nesso_35c7f770f26330886fe3,0,O=C(O)c1sc2cc(Cl)ccc2c1Cl,3.05,247.102,14,0,705,878,OADMET-0002299,O=C([O-])c1sc2cc(Cl)ccc2c1Cl,-1,1,5.027398109436035,21.280208423698642,12.912872614736926,20.801532508373562,4.488152833753841,9.910578914889255,-2.558608011077653,2.7305675252820323,-6.589085919894941,-0.4684450638294517
nesso_35d20209a782203095d4,4,C=CCNc1c(C(=O)N2CC3CC3C2)nnc2ccccc12,4.92,294.358,22,0,706,880,OADMET-0004869,C=CCNc1c(C(=O)N2CC3CC3C2)nnc2ccccc12,0,0,5.0497660636901855,17.27807024135263,5.260978652572949,16.714912441218697,4.375318656681794,-4.311566420470704,1.5013922312447363,0.04990030447200294,-0.27423007744507566,0.3255683337564955
nesso_360734d16d6a63d7b26c,0,CCOC1CC(O)(CNC(=O)c2cnnn2-c2c(Cl)cccc2Cl)C1(C)C,4.97,413.3050000000001,27,0,707,881,OADMET-0004708,CCOC1CC(O)(CNC(=O)c2cnnn2-c2c(Cl)cccc2Cl)C1(C)C,0,0,4.86073637008667,18.004034095659073,5.640215164779101,16.559915213448683,7.0650160538420055,-3.3831622123365968,0.04439259685990322,-1.7544899192191177,3.079098886193144,-0.8576296121115516
nesso_361b3565abf811e2a562,4,Cc1cc(C)cc(-c2nnc(NC(=O)N3CCNC(=O)C3C(C)C)s2)c1,5.04,373.4820000000001,26,0,708,882,OADMET-0003459,Cc1cc(C)cc(-c2nnc(NC(=O)N3CCNC(=O)C3C(C)C)s2)c1,0,0,5.123798847198486,13.665495160088335,4.667368395238259,12.961737837964002,4.328869389377559,-2.9734298613881194,-0.08583639884577243,-2.5731537295101434,-1.7968202581826653,0.16536912847081545
nesso_361c2fad3365c2b9bb13,3,Cc1nc(-c2ccc(C(C)N3CCOCC3)cc2)n(C)n1,2.56,286.37899999999996,21,0,709,883,OADMET-0001304,Cc1nc(-c2ccc(C(C)[NH+]3CCOCC3)cc2)n(C)n1,1,1,4.617431163787842,19.43722097283605,4.4375386014158815,17.943469846580207,7.472445985868652,-0.7654657467377041,-1.8043565052294552,-1.5912544060745366,3.171361285195264,-0.9954203347490879
nesso_3624b55b27ee1071e598,0,Cn1nccc1N1CCCC(NC(=O)NC2CC(OC(C)(C)C)C2)C1=O,4.4,363.4620000000002,26,0,710,884,OADMET-0005159,Cn1nccc1N1CCCC(NC(=O)NC2CC(OC(C)(C)C)C2)C1=O,0,0,4.763244152069092,24.57107125405859,11.965374624378452,21.136101843807857,12.530073480239714,8.533752435424836,-6.060207209798902,1.3824094949783436,4.207626856615147,1.863175015447101
nesso_36426fb5c419c9a6c71c,2,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,5.18,314.788,21,0,711,886,OADMET-0005933,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,0,0,4.859471321105957,17.6519662738486,2.6523336902562384,16.713771834692814,5.678181433427231,-0.27821473160102034,-1.7598964944743223,-1.3275817653630522,0.6179574390767657,-0.08917994476315919
nesso_369d05fc5ecc88166bfe,0,CNCc1ccco1,1.95,111.14399999999996,8,0,712,887,OADMET-0002089,C[NH2+]Cc1ccco1,1,1,4.598965167999268,55.66299910525065,48.54980757206002,54.97198899260972,8.743563094501624,46.46604608116513,8.481562591862163,5.859188656142824,-4.7628374796535,-3.393138952022915
nesso_36d5581ea14f8ce3f35e,1,Cc1cc(F)ccc1[C@@H](C)NC(=O)c1ccc(C#N)n1C,5.32,285.322,21,0,713,888,OADMET-0003064,Cc1cc(F)ccc1[C@@H](C)NC(=O)c1ccc(C#N)n1C,0,0,4.92854118347168,15.020481923060842,3.5243375162464177,14.160439715696997,5.009673069084316,-1.8700134514527984,-0.5508513726707152,-2.0985727181540583,-1.0210851275002588,-0.3631311698540949
nesso_36eaba50c23eb13e95cd,4,CCC(C)NC(=O)C(C)Sc1nnc(-c2ccc(OC)cc2)n1CC1CCCO1,4.64,418.5630000000003,29,0,714,889,OADMET-0005305,CCC(C)NC(=O)C(C)Sc1nnc(-c2ccc(OC)cc2)n1CC1CCCO1,0,0,4.694756507873535,19.75443167764471,4.0774172872485765,18.495027142166283,6.940572160655439,0.6136187472689851,-2.4627882092622184,-0.9993727480738583,2.505915618230798,-0.3894303678507893
nesso_3734a9795709be433646,4,CCOC(=O)C1(c2cn(Cc3nn(C)c4c3CCC4)nn2)CCC1,5.66,329.4040000000001,24,0,715,893,OADMET-0003214,CCOC(=O)C1(c2cn(Cc3nn(C)c4c3CCC4)nn2)CCC1,0,0,5.028684616088867,16.12549705938493,4.679934430391249,15.361973990325092,4.903204108825923,-3.908270419021788,0.7244353164756319,-1.7447700537010433,0.4347412543759208,-0.5273156855373903
nesso_37425d40ea4229ae34c3,3,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[nH]2)cc1,2.44,341.375,25,0,716,894,OADMET-0001063,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[n-]2)cc1,-1,1,4.911841869354248,16.923375310075727,2.7594558859629967,15.84505861784654,5.944303935927893,0.07260197674436955,-1.9328774620143403,-1.0719692998568164,0.017735683625757614,0.9618119754650054
nesso_375034f68e3bca31a4cf,4,CC(C)C(=O)Nc1nc(CC(=O)N2CCCN(C)c3cc(F)ccc32)cs1,5.7,390.48400000000004,27,0,717,895,OADMET-0003099,CC(C)C(=O)Nc1nc(CC(=O)N2CCCN(C)c3cc(F)ccc32)cs1,0,0,5.7350239753723145,17.639383423773943,10.241051371098965,17.406515344293776,2.8567588522268266,-7.548596967919728,5.710840139291915,2.6514810306491756,-0.31694966013662595,0.620453469280529
nesso_37518c85bd221d90efe3,1,CC(C(=O)Nc1ccc2c(c1)OCO2)N1CC(C)(C)OC2(CCOC2)C1,4.24,362.4260000000002,26,0,718,896,OADMET-0005240,CC(C(=O)Nc1ccc2c(c1)OCO2)[NH+]1CC(C)(C)OC2(CCOC2)C1,1,1,5.042487144470215,18.25113306398851,2.7507266055565878,17.368242130854593,5.607853725216282,-0.5851015463249516,-1.3236311756202372,-0.1308272875505426,0.8892433174812839,1.2142605740939376
nesso_375bc13c886d1e3aa53a,4,COc1ccc(CN2CCN(C(=O)CCNC(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1,3.61,437.58400000000023,32,0,719,897,OADMET-0001997,COc1ccc(C[NH+]2CCN(C(=O)CCNC(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1,1,1,4.894392013549805,16.521804477457568,5.41576325653037,15.744798468874787,5.007129353816931,-4.0029790822856715,1.1225196900732572,-1.874394907433156,0.8495808898077083,-2.033839267550924
nesso_376c5a97c1f2aaaed00a,0,CCc1nn(C)c(CC)c1CN1CCCC1c1cccnc1,4.73,298.43399999999997,22,0,720,898,OADMET-0005600,CCc1nn(C)c(CC)c1C[NH+]1CCCC1c1cccnc1,1,1,4.561535835266113,20.236127605346528,6.5637288340316475,17.535292155195503,10.100217299237023,3.056692784016283,-4.274083417189094,-0.9716434190953344,3.1931991231737316,0.9075115083162001
nesso_3776eca67995ab7b5cfb,4,O=C(COc1ccon1)Nc1ccc2c(c1)OC1(CCCC1)O2,4.21,316.31300000000016,23,0,721,899,OADMET-0003879,O=C(COc1ccon1)Nc1ccc2c(c1)OC1(CCCC1)O2,0,0,5.368908405303955,15.657244060941235,4.434423590336473,15.045963772941349,4.332235650009831,-2.531775834894391,0.16309511712129707,0.2331653916710249,-1.5018422784913468,2.941917196182326
nesso_377d9fcd9ed54b820cc4,3,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O,4.41,353.4440000000001,24,0,722,900,OADMET-0005848,CSC(CO)C(C)[NH2+]CC(O)Cn1c(-c2ccccc2)noc1=O,1,1,4.750914573669434,21.83295205064078,7.4863734887348405,20.40543503888346,7.765050941203581,5.283392579547135,-4.3345703067791606,0.9621825668848106,1.7005662832855766,0.8111896670888559
nesso_378362838b1b96dd8ecd,4,CN(C)CC1COCCN(CCCn2cccn2)C1,3.05,266.389,19,0,723,901,OADMET-0001189,C[NH+](C)CC1COCC[NH+](CCCn2cccn2)C1,2,1,4.754446029663086,25.53773808640005,13.543177578852708,24.316310591858166,7.803403473475793,11.690623813391788,-5.3218761853757535,3.1777902856207283,-0.3793348791711113,-0.16204001161482873
nesso_379cd3c377e8dd93ceb3,2,CCC(C)Cc1nc(-c2cn(CCCF)nn2)n(-c2cccc(NC(C)=O)c2)n1,5.34,399.4740000000001,29,0,724,903,OADMET-0005317,CCC(C)Cc1nc(-c2cn(CCCF)nn2)n(-c2cccc(NC(C)=O)c2)n1,0,0,5.322175025939941,15.01499839321396,5.259807594758992,14.225396310342042,4.8050261770280525,-4.261927514237417,0.9586092519539642,-1.3575081959663162,-0.2484241486051875,0.9313415835424398
nesso_37a3d0af1630633868c5,3,CCC(=O)N1CCCN(S(=O)(=O)CC2CCCC(C)C2)CC1,5.11,330.49400000000014,22,0,725,904,OADMET-0005480,CCC(=O)N1CCCN(S(=O)(=O)CC2CCCC(C)C2)CC1,0,0,4.960659980773926,21.520110225796174,6.916667366458648,20.454142454298953,6.689035849034019,4.713619967161767,-3.2006121232106732,1.8025702203281178,1.1027679526994776,1.3278514713312768
nesso_37b8fb565db2ade1239c,3,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.94,372.4610000000002,27,0,726,905,OADMET-0003764,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0,4.881566524505615,32.82563250737588,26.730555994365197,32.29726789638449,5.8658874808901516,24.82494151017506,2.666290588054781,0.9163524385460242,-6.725886108850618,-3.472690171788608
nesso_37c5a5c9da34c9247fd4,0,CCCN(Cc1cnn(C)c1)C(=O)NCc1cn(Cc2ccccc2)nc1-c1ccccc1,5.35,442.5670000000002,33,0,727,906,OADMET-0002691,CCCN(Cc1cnn(C)c1)C(=O)NCc1cn(Cc2ccccc2)nc1-c1ccccc1,0,0,4.860997200012207,15.487718247651914,3.956462412350745,14.853526566525003,4.3865892281117445,-2.1548786989277846,-0.41693840534127863,-2.564209336241707,-1.1302700189326385,-1.4170695783828808
nesso_37cc1fa9771549293144,2,CC(C)C(Cc1ccc(F)cc1)N(C)C(=O)Cc1ncccc1F,5.21,332.394,24,0,728,907,OADMET-0003445,CC(C)C(Cc1ccc(F)cc1)N(C)C(=O)Cc1ncccc1F,0,0,4.864778518676758,16.226916733988464,4.898421139778448,15.665381139896308,4.231862525363495,-3.2583229986699265,0.1297206926808747,-2.7290719691665686,0.03406458249583047,-1.950435812291352
nesso_37cca67c2972da91c61c,3,CC(C)c1cc(CN(C)C(=O)NCc2nc(-c3ncccn3)no2)on1,3.43,357.374,26,0,729,908,OADMET-0001079,CC(C)c1cc(CN(C)C(=O)NCc2nc(-c3ncccn3)no2)on1,0,0,4.831766605377197,16.519761965156807,3.3068378827386278,15.812346148818808,4.782493560411402,-1.5017831308848102,-0.8282411644521671,-2.086227507980606,-0.4639528559404346,-1.2252876666890515
nesso_37f2d9e67174a139f1ea,3,C=CC(=O)N1CCC(C(=O)N2CCC(n3cc(C(=O)OC)nn3)C2)CC1,1.85,361.40200000000016,26,0,730,909,OADMET-0001567,C=CC(=O)N1CCC(C(=O)N2CCC(n3cc(C(=O)OC)nn3)C2)CC1,0,0,4.519183158874512,23.251482985929336,9.61734738605657,20.189650102296106,11.532974021986533,6.052141803543893,-5.431260826866767,-0.19223862386283014,4.66916274390929,0.20343028922231887
nesso_380e21a6099699315fd2,1,O=C(O)c1cnc2sccn2c1=O,2.75,196.187,13,0,731,910,OADMET-0002241,O=C([O-])c1cnc2sccn2c1=O,-1,1,4.778216361999512,21.89542148783255,9.52542796541006,21.06419696663474,5.975708182354219,6.92248239570412,-3.7138536224051,2.2157263018631017,-2.1328610355571005,0.2799589175485834
nesso_3812c3701bef172ea515,3,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,4.73,316.445,23,0,732,911,OADMET-0005902,CC(=O)Nc1cccc(OCC[NH2+]C2[C@H]3CCC[C@H]3C2(C)C)c1,1,1,5.0368828773498535,21.79495241785493,9.126721267357125,20.35336573947672,7.794899227806341,7.0802916121629655,-4.669212526282633,1.7656638151352544,0.26110512791340285,1.9280780110036446
nesso_38141f6e0aeebd1fb5f9,0,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2cc(Cl)ccc2O)c1,5.06,354.81500000000005,23,0,733,912,OADMET-0001863,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2cc(Cl)ccc2O)c1,0,0,4.784613132476807,17.17648491620432,5.480504895299193,16.531142333859275,4.664007634457759,2.4739501281107996,-2.7788772290460257,-2.2066139710762465,-1.9982733540316968,-1.9352316636725835
nesso_3824820ef8d7ceaf1b4d,0,CCCN(Cc1cc(F)ccc1F)C(=O)c1ccc2ncn(C)c(=O)c2c1,4.65,371.3870000000001,27,0,734,913,OADMET-0005291,CCCN(Cc1cc(F)ccc1F)C(=O)c1ccc2ncn(C)c(=O)c2c1,0,0,5.318596839904785,15.004322355551283,5.945962858952543,14.351781875687786,4.376762084232537,-4.907365855191777,1.9840715953444539,-0.11256226918822732,-0.878272793249868,1.7770204338104336
nesso_383a5c5fcce20e7f613c,4,CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cs1,5.17,364.49200000000013,24,0,735,914,OADMET-0005499,CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cs1,0,0,5.111795425415039,16.10919197210988,5.846334409676069,15.647987256655014,3.827082545471371,-5.161995682313473,2.3203893066681136,-0.5527163864554667,-0.4410666321942195,-0.46092827185515467
nesso_383b33dae860fe0ed349,4,CCOC(=O)C1(F)CN(c2ncnc3[nH]cc(CC)c23)CC12COC2,1.76,348.3780000000002,25,0,736,915,OADMET-0002881,CCOC(=O)C1(F)CN(c2ncnc3[nH]cc(CC)c23)CC12COC2,0,0,5.0808258056640625,19.75744906067682,4.583394398073187,18.749501807816873,6.2300060468599225,0.3072924429509879,-1.59598175589791,1.459866647557444,1.3048985861792182,2.651093498297775
nesso_3840ff522a71aa25a2e0,3,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],2.74,434.8810000000002,29,-1,737,916,OADMET-0003642,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],-1,1,5.222458839416504,20.881802837245054,11.005643447128516,20.54310306434322,3.7457450822697225,-7.665266084780401,6.23811907011468,3.4662010358305686,2.0374993925817297,-1.9014736216835622
nesso_385938882b6626756025,4,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,5.64,810.9889999999998,59,0,738,917,OADMET-0003716,CC[C@]1(O)C[C@@H]2C[NH+](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CC[NH+]6CC[C@]43[C@@H]65)C2)C1,2,1,5.29565954208374,17.72276274366914,8.864985654136005,17.36639370564327,3.5361969584542012,-6.642653430947108,4.888701929290762,1.6549659885745889,-0.3336892853831325,-1.488253496564003
nesso_386578837df088569b6e,4,Cc1cccc(CNC(=O)c2ccc(-c3nnc4ccc(NC(=O)C5CCC5)cn34)cc2)c1,2.85,439.51900000000023,33,0,739,918,OADMET-0001392,Cc1cccc(CNC(=O)c2ccc(-c3nnc4ccc(NC(=O)C5CCC5)cn34)cc2)c1,0,0,4.894443511962891,18.08130875447334,5.53670705157616,16.565272362176017,7.247446297939825,3.732113680439949,-3.2457030932258943,-0.7851167251974738,-0.18495454279030965,0.3819823144678897
nesso_386901f42fff63a77742,1,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,4.89,344.43600000000015,24,0,740,919,OADMET-0005862,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,0,0,5.018723487854004,15.848143768027606,4.304438850709767,14.615701392395696,6.127392079865202,-3.2487002823331386,-0.07645896003036484,-1.6150242052674815,0.8105745516786595,0.922465569478299
nesso_388e61b456804a52d531,2,CCOc1ccc(C(=O)O)cc1,2.21,166.176,12,0,741,920,OADMET-0002285,CCOc1ccc(C(=O)[O-])cc1,-1,1,4.45407772064209,23.19330716382062,8.060159730438171,19.989388201067552,11.76239161660392,1.152910376126078,-2.7734086198342585,1.0534799955165968,6.636056573795021,1.3730002188696748
nesso_389d3107726b6ca3b319,4,CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,5.88,397.5150000000002,29,0,742,921,OADMET-0003799,CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,0,0,6.4129838943481445,26.36117014843915,19.55395672675379,26.014573329981314,4.260664977909477,-10.444251391713017,11.498977380817102,10.384020019082158,1.2543323956081602,1.8278747671298836
nesso_38a3e8d97bebd71cc9a6,2,COc1cccc(C(O)CNC(=O)c2cnn(C)c2Cc2ccccc2)c1,5.33,365.4330000000001,27,0,743,922,OADMET-0002681,COc1cccc(C(O)CNC(=O)c2cnn(C)c2Cc2ccccc2)c1,0,0,4.794189453125,16.170843791709714,3.61531464890973,15.410677629192922,4.899714679955297,-0.5032561576001539,-1.569153757862674,-2.581784990189627,-0.7509357041195716,-1.4043875598013627
nesso_38a5e3ffce9701e89224,4,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.0,292.21299999999997,20,0,744,923,OADMET-0001912,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0,0,4.882972717285156,18.330237569478065,4.052262897795982,17.5729418683319,5.2143382557840425,-2.7719069744508413,0.295923895986432,-0.23376168981131695,0.7692908521485746,-0.2544854366679593
nesso_38bb2af996d438488f43,2,CNC(=O)c1ccc(OC)c(NCc2cccc(OC)c2)c1,4.85,300.358,22,0,745,925,OADMET-0004281,CNC(=O)c1ccc(OC)c(NCc2cccc(OC)c2)c1,0,0,4.937195777893066,15.723484743087495,4.293610593696395,14.9931078857987,4.736527038971277,-3.5836175428531227,0.5599135888842346,-1.8182110642251663,-0.38944193098193114,-0.6665728650270283
nesso_38be8b487e33ecd0f6df,2,COCCN(C(=O)C1CCC1c1ccc(F)cc1)C1CCCc2cccnc21,5.66,382.47900000000016,28,0,746,926,OADMET-0003148,COCCN(C(=O)C1CCC1c1ccc(F)cc1)C1CCCc2cccnc21,0,0,5.038066387176514,16.1823290392571,5.679064968339533,15.736958401680031,3.770399633802222,-4.89345837457895,1.951633225497665,-1.1614860838763874,-0.3680883436557797,-1.3333212594902013
nesso_38cc6e1e8d67b908d94b,2,Cc1noc2nc(C(C)C)cc(C(=O)N3CCOCC3(C)C3CC3)c12,5.05,343.42700000000013,25,0,747,927,OADMET-0005619,Cc1noc2nc(C(C)C)cc(C(=O)N3CCOCC3(C)C3CC3)c12,0,0,5.115813732147217,16.364104865631766,4.093800104959582,15.595736658350395,4.955494540081633,-3.5007533132855873,0.59998315686029,-0.4360820969095029,-0.03417391426356654,1.3817856963973325
nesso_38d6c1d8b2676ad737b7,1,COc1cc(OC)nc(N2CCCN(C(=O)c3ccsc3)CC2)n1,5.87,348.42800000000005,24,0,748,928,OADMET-0002662,COc1cc(OC)nc(N2CCCN(C(=O)c3ccsc3)CC2)n1,0,0,4.8813371658325195,17.248978735493406,4.83440783698487,16.043490268692995,6.335115422457338,2.587379733372707,-3.2488437890689363,-1.408363444058575,-0.6090460518664302,0.48710231825723765
nesso_38e62f91f7de5fa84eaa,3,O=c1[nH]cc(F)c(=O)[nH]1,2.79,130.078,9,0,749,930,OADMET-0003765,O=c1[nH]cc(F)c(=O)[nH]1,0,0,4.40029239654541,19.70976691509554,6.472707360476933,18.3052377264644,7.307063953806549,-2.927175405981629,1.3257929034836278,-0.4915702781653317,1.957983931510701,-3.0690793771217058
nesso_38f7df91df2f8be07f5b,4,CCCCCCCCCCCCCCCC(=O)O,2.5,256.4299999999999,18,0,750,931,OADMET-0002268,CCCCCCCCCCCCCCCC(=O)[O-],-1,1,4.951472282409668,16.64536255244505,3.5448045867812867,15.951453579610261,4.755967115096464,-2.297603822355404,-0.26815221264243055,-1.8300102100697582,0.2721614026530358,-1.0606214215623864
nesso_39292742163bb515f878,3,CCc1noc(CN(CC)C(=O)c2ccc(-c3cc(C)n[nH]c3=O)cc2)n1,3.3,367.40900000000005,27,0,751,932,OADMET-0001062,CCc1noc(CN(CC)C(=O)c2ccc(-c3cc(C)n[nH]c3=O)cc2)n1,0,0,4.911643028259277,17.87924218644219,6.716503789852983,16.66150996794511,6.485475059663699,4.95908094167203,-3.571610082453731,-0.7919895243650892,-1.6483348983631567,0.16290398692702468
nesso_394a39554cd6873bcf22,4,CC(C)Oc1ccccc1-c1nc(-c2cnccn2)no1,4.3,282.303,21,0,752,933,OADMET-0004267,CC(C)Oc1ccccc1-c1nc(-c2cnccn2)no1,0,0,5.030919075012207,18.515465111973057,8.500478619382605,18.04882954227608,4.130641653127703,-6.533902904471988,4.221385477986703,0.6200063945975608,0.1777860920740862,-2.6583971407894116
nesso_3971d4e59f7cbe236b77,4,O=C(O)c1cccnc1,2.24,123.11099999999998,9,0,753,935,OADMET-0002200,O=C([O-])c1cccnc1,-1,1,4.278102874755859,29.123177813800496,16.63588964185042,26.713649088135096,11.599156795656329,14.068070338908235,-6.6067044530664365,4.131593616762119,2.6775332694174496,-0.4150634114902566
nesso_39785fb68b7cb0a64664,0,COCCC1(C)CN(C(=O)c2ncsc2-c2ccccc2)C1,4.56,316.42600000000004,22,0,754,936,OADMET-0004946,COCCC1(C)CN(C(=O)c2ncsc2-c2ccccc2)C1,0,0,4.913473129272461,16.975461849756076,4.656000410261558,15.793140994683194,6.224387723670582,-3.861700476003306,0.7096451117313107,-0.7653904773158646,1.4109015778883056,0.5433197451121724
