feature_row,original_id,identity_canonical_smiles,prepared_smiles,pEC50,role,nearest_development_similarity,nearest_development_id,nearest_development_smiles,nearest_development_pEC50
2103,OADMET-0002178,COC(=O)C1CCNCC1,COC(=O)C1CC[NH2+]CC1,2.45,lockbox_primary,0.3111111111111111,OADMET-0003722,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,3.1
2106,OADMET-0001191,CC(C)(C)n1ccc(C(=O)N2CCN(CCCCO)CC2)c1,CC(C)(C)n1ccc(C(=O)N2CC[NH+](CCCCO)CC2)c1,3.66,lockbox_primary,0.3114754098360656,OADMET-0001921,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,1.84
2107,OADMET-0002604,Cc1conc1NS(=O)(=O)c1c(C)cc(C(C)(C)C)cc1C,Cc1conc1NS(=O)(=O)c1c(C)cc(C(C)(C)C)cc1C,5.81,lockbox_primary,0.29508196721311475,OADMET-0002574,Cc1nocc1S(=O)(=O)Nc1cccc(S(=O)(=O)N(C)c2ccccc2)c1,4.79
2109,OADMET-0004187,CS(=O)(=O)CC(=O)N(CCc1ccccc1)Cc1ccccc1,CS(=O)(=O)CC(=O)N(CCc1ccccc1)Cc1ccccc1,4.73,lockbox_primary,0.3684210526315789,OADMET-0002196,O=C(O)CCc1ccccc1,3.01
2116,OADMET-0003468,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C#N)c(SC)[nH]c1=O,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(C#N)c(SC)[nH]c1=O,1.85,lockbox_primary,0.4457831325301205,OADMET-0003338,CC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(Oc2ccc(C#N)cc2)c1,5.42
2117,OADMET-0002549,Cc1ccc(-c2cncc(F)c2)cc1NC(=O)N[C@H]1C[C@@]1(C)OC(C)C,Cc1ccc(-c2cncc(F)c2)cc1NC(=O)N[C@H]1C[C@@]1(C)OC(C)C,5.63,lockbox_primary,0.4266666666666667,OADMET-0002799,Cc1ccc(-c2cncc(F)c2)cc1NC(=O)c1ccc2[nH]c(=O)oc2c1,3.4
2127,OADMET-0005732,CNC(=O)c1ccc(C(=O)N2CCC(C)C2c2cccc(F)c2)cn1,CNC(=O)c1ccc(C(=O)N2CCC(C)C2c2cccc(F)c2)cn1,5.12,lockbox_primary,0.4782608695652174,OADMET-0005963,COc1ncc(C(=O)N2CCC2c2cccc(F)c2)cc1Cl,5.0
2128,OADMET-0004895,CCn1ncc2c(C(=O)NCc3coc(-c4ccccc4)n3)cc(-c3ccccc3)nc21,CCn1ncc2c(C(=O)NCc3coc(-c4ccccc4)n3)cc(-c3ccccc3)nc21,4.63,lockbox_primary,0.3717948717948718,OADMET-0003207,CCn1ncc2c(C(=O)NC3CCCN(C)C3C)cc(C3CC3)nc21,5.67
2136,OADMET-0005532,O=C(NC1CCC2(CCCCC2)CC1)C1CC=CCC1C(=O)N1CCOCC1,O=C(NC1CCC2(CCCCC2)CC1)C1CC=CCC1C(=O)N1CCOCC1,5.22,lockbox_primary,0.2702702702702703,OADMET-0004975,CSc1[nH]c(=O)c(C(=O)N2CCCC3(CCOCC3)C2)cc1C#N,4.6
2143,OADMET-0000949,Cc1cc(C)n(CC(=O)NCC2CCN(C(=O)c3csc(N)n3)CC2)n1,Cc1cc(C)n(CC(=O)NCC2CCN(C(=O)c3csc(N)n3)CC2)n1,3.08,lockbox_primary,0.4,OADMET-0001011,Cc1cc(C)n(CCCNC(=O)N2CCC(CS(N)(=O)=O)C2)n1,3.14
2148,OADMET-0006000,O=C(NCC1(c2cccc(Cl)c2)CCOCC1)C(O)C1CCCCC1,O=C(NCC1(c2cccc(Cl)c2)CCOCC1)C(O)C1CCCCC1,5.22,lockbox_primary,0.373134328358209,OADMET-0005553,O=C(NCC1(c2ccc(Cl)cc2)CCC1)NCC1(N2CCOCC2)CC1,4.79
2156,OADMET-0001519,CCC(CC)c1nnc(NC(=O)c2cc(C=O)[nH]c2C)s1,CCC(CC)c1nnc(NC(=O)c2cc(C=O)[nH]c2C)s1,3.81,lockbox_primary,0.28169014084507044,OADMET-0004263,CCc1cnc(NC(=O)c2cc(C(F)(F)F)c[nH]c2=O)s1,4.98
2158,OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,4.07,lockbox_primary,0.3287671232876712,OADMET-0001347,CN(Cc1noc(C2CCCC2)n1)Cc1nc2ccc(F)cc2[nH]1,4.64
2162,OADMET-0001106,CCS(=O)(=O)NCC1CN(C(C)=O)CCO1,CCS(=O)(=O)NCC1CN(C(C)=O)CCO1,2.45,lockbox_primary,0.3088235294117647,OADMET-0000940,CCc1nc(CC2CN(C(=O)CN3C(=O)OC(C)(C)C3=O)CCO2)no1,3.09
2182,OADMET-0002223,CN1CCCCC1C(=O)O,CN1CCCCC1C(=O)[O-],2.1,lockbox_primary,0.46153846153846156,OADMET-0001993,Cc1cccc(C)c1NC(=O)C1CCCCN1C,2.98
2187,OADMET-0001147,COc1ccc2c(C)c(CC(=O)NCc3noc(C4CC4)n3)c(=O)oc2c1,COc1ccc2c(C)c(CC(=O)NCc3noc(C4CC4)n3)c(=O)oc2c1,3.72,lockbox_primary,0.4125,OADMET-0001270,Cc1cc(C)nc(SCc2ccc(C(=O)NCc3noc(C4CC4)n3)o2)n1,4.39
2189,OADMET-0002955,O=C(CCc1ccccc1N1CCOCC1)N1CCCCCC1CO,O=C(CCc1ccccc1N1CCOCC1)N1CCCCCC1CO,5.53,lockbox_primary,0.55,OADMET-0005590,O=C(CCc1ccccc1Cl)N1CCCC1CN1CCOCC1,4.63
2191,OADMET-0004683,Cn1nnc2cc(C(=O)N3CCCC(n4ccc(C(F)(F)F)n4)C3)ccc21,Cn1nnc2cc(C(=O)N3CCCC(n4ccc(C(F)(F)F)n4)C3)ccc21,5.31,lockbox_primary,0.5211267605633803,OADMET-0005152,O=C(c1ncc2ccccn12)N1CCCC(n2ccc(C(F)(F)F)n2)C1,5.06
2194,OADMET-0005492,O=C(CNC1CCCOc2c(Br)cccc21)NCC1CC1,O=C(C[NH2+]C1CCCOc2c(Br)cccc21)NCC1CC1,5.35,lockbox_primary,0.3333333333333333,OADMET-0002911,CCOc1cccc(CC(=O)NC2CCCOc3ccccc32)n1,5.06
2199,OADMET-0001201,CCCC(C)N1CC2(CCN(C(=O)c3cnccn3)CC2)OC1=O,CCCC(C)N1CC2(CCN(C(=O)c3cnccn3)CC2)OC1=O,3.95,lockbox_primary,0.3055555555555556,OADMET-0005110,CCCC1(CCC)CCCN1C(=O)CCc1cnccn1,4.93
2202,OADMET-0006023,CCc1ccc(C2COCCN2S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)o1,CCc1ccc(C2COCCN2S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)o1,4.98,lockbox_primary,0.35802469135802467,OADMET-0004790,CCc1ccc(C2COCCN2C(=O)c2ccc(N3CCC(C)=N3)cc2)o1,5.31
2209,OADMET-0003309,CN(C)S(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccccc2)ccc1F,CN(C)S(=O)(=O)c1cc(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccccc2)ccc1F,5.33,lockbox_primary,0.4696969696969697,OADMET-0005563,CN(CC(=O)NC(Cc1ccccc1)C(=O)Nc1ccccc1)C(=O)c1ccco1,5.18
2210,OADMET-0005426,O=C(c1[nH]c2ccc(Cl)cc2c1Cl)N1CCC(O)(c2ccc(F)cc2)C1,O=C(c1[nH]c2ccc(Cl)cc2c1Cl)N1CCC(O)(c2ccc(F)cc2)C1,5.16,lockbox_primary,0.3939393939393939,OADMET-0003547,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.75
2213,OADMET-0005059,CN(C)c1cccc(CNC(=O)c2cc3ccccc3c(=O)o2)n1,CN(C)c1cccc(CNC(=O)c2cc3ccccc3c(=O)o2)n1,4.92,lockbox_primary,0.4576271186440678,OADMET-0005058,CN(C)c1nccc(CNC(=O)c2cccc3ccccc23)n1,4.96
2215,OADMET-0002690,CCc1ccc(-n2nc(C3CC3)nc2C2CCC(C(=O)N(C)C)CC2)cc1,CCc1ccc(-n2nc(C3CC3)nc2C2CCC(C(=O)N(C)C)CC2)cc1,5.27,lockbox_primary,0.2714285714285714,OADMET-0004920,Cc1cccc(-n2nc(Cc3ccccc3)nc2[C@H]2C[C@@H](O)C2)c1,4.68
2217,OADMET-0001724,C=CC(=O)N(Cc1cnn(C)c1C)CC1(c2cccc(F)c2)CCOCC1,C=CC(=O)N(Cc1cnn(C)c1C)CC1(c2cccc(F)c2)CCOCC1,4.6,lockbox_primary,0.34523809523809523,OADMET-0002563,Cc1nc(CNC(=O)C2(c3cccc(F)c3)CCOCC2)nc2ccccc12,5.36
2220,OADMET-0002314,Nc1ccc2c(c1)OCO2,Nc1ccc2c(c1)OCO2,2.63,lockbox_primary,0.3783783783783784,OADMET-0002056,c1cc2c(cc1CN1CCNCC1)OCO2,2.82
2222,OADMET-0006010,CCn1c(-c2cc(C)oc2C)nnc1N(C)CCCSC,CCn1c(-c2cc(C)oc2C)nnc1N(C)CCCSC,5.28,lockbox_primary,0.36065573770491804,OADMET-0005365,CCCN(C)c1nnc(-c2ccc([N+](=O)[O-])cc2)n1CC,4.9
2226,OADMET-0005418,CN(C(=O)c1cc2c(C(F)F)nn(C)c2s1)C1CCCc2c1cnn2C,CN(C(=O)c1cc2c(C(F)F)nn(C)c2s1)C1CCCc2c1cnn2C,4.84,excluded_initial_emax,0.3,OADMET-0005248,CC(NC(=O)C(=O)NC1CCCc2c1cnn2C)c1cccc(NC(=O)c2ccccc2)c1,4.53
2244,OADMET-0001244,CCc1ocnc1C(=O)N1CCN(C(=O)COC)[C@@H]2CS(=O)(=O)C[C@@H]21,CCc1ocnc1C(=O)N1CCN(C(=O)COC)[C@@H]2CS(=O)(=O)C[C@@H]21,2.8,lockbox_primary,0.32894736842105265,OADMET-0001107,CCc1ocnc1C(=O)NC1CCN(c2cc(=O)[nH]c(N)n2)CC1,2.23
2253,OADMET-0001335,COc1ccc(NC2(C(=O)NCc3noc(C4CC4)n3)CCCCC2)cc1,COc1ccc(NC2(C(=O)NCc3noc(C4CC4)n3)CCCCC2)cc1,4.74,lockbox_primary,0.41333333333333333,OADMET-0001440,COc1ccc(C(=O)N2CC(c3nc(CCOCC4CC4)no3)C2)cc1,4.59
2264,OADMET-0003038,O=C(NC1CC1)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(F)cc2F)cc1,O=C(NC1CC1)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(F)cc2F)cc1,4.87,lockbox_primary,0.32941176470588235,OADMET-0005998,CNC(=O)c1ccc(CN(C)C(=O)NC2CCCN(c3cccc(F)c3)C2)cc1,4.83
2274,OADMET-0003609,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,4.47,lockbox_primary,0.2653061224489796,OADMET-0003596,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,3.21
2275,OADMET-0004170,NC(=O)CC1CCCCN1c1nc(-c2cc(F)cc(F)c2)ns1,NC(=O)CC1CCCCN1c1nc(-c2cc(F)cc(F)c2)ns1,5.47,excluded_initial_emax,0.2692307692307692,OADMET-0003506,COc1nccc(C(=O)N2CCCCC2Cc2ccccc2F)n1,5.14
2277,OADMET-0003299,O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,O=c1c(NS(=O)(=O)c2cnn3c2CCCC3)cccn1C(F)F,4.75,lockbox_primary,0.2987012987012987,OADMET-0003975,O=C(Nc1cccc(OCC(F)(F)F)c1)c1cnn2c1CCCC2,5.04
2278,OADMET-0001000,CCN(Cc1cnn(CC)c1)C(=O)NCC1CCN(C)CC1,CCN(Cc1cnn(CC)c1)C(=O)NCC1CC[NH+](C)CC1,2.65,lockbox_primary,0.4225352112676056,OADMET-0001102,COc1ccc(CN(Cc2ccccn2)C(=O)NCC2CCN(C)C2)cc1,3.53
2288,OADMET-0001742,C=CC(=O)N(CC)CC(=O)NCC(C)(C)C1(O)CCCOC1,C=CC(=O)N(CC)CC(=O)NCC(C)(C)C1(O)CCCOC1,2.94,lockbox_primary,0.34285714285714286,OADMET-0001652,C=CC(=O)N(CC)CC(=O)NC(C)(C)c1cn(C(C)C)nn1,3.09
2292,OADMET-0004948,C[C@@H](NC(=O)C1CCN(C(=O)OCc2ccccc2)C1)c1ccc(F)cc1,C[C@@H](NC(=O)C1CCN(C(=O)OCc2ccccc2)C1)c1ccc(F)cc1,4.54,lockbox_primary,0.3972602739726027,OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71
2293,OADMET-0004924,CC(O)C(C)CNC(=O)CSc1nc2ccccc2nc1N1CCOCC1,CC(O)C(C)CNC(=O)CSc1nc2ccccc2nc1N1CCOCC1,4.3,lockbox_primary,0.3,OADMET-0001345,C[C@H](N)C(=O)Nc1ccccc1CN1CCOCC1,3.28
2295,OADMET-0005505,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NC1CCc2c(F)cccc21,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NC1CCc2c(F)cccc21,4.48,lockbox_primary,0.35294117647058826,OADMET-0002778,CCN(C)c1ccccc1Cn1c(=O)[nH]c2ccccc2c1=O,5.04
2296,OADMET-0005428,CNC(=O)C1Cc2ccccc2N1C(=O)c1cccc(OCC(F)(F)F)n1,CNC(=O)C1Cc2ccccc2N1C(=O)c1cccc(OCC(F)(F)F)n1,5.0,lockbox_primary,0.4189189189189189,OADMET-0002751,CNC(=O)C1Cc2ccccc2N1C(=O)Cc1c[nH]c2cccc(C)c12,5.13
2301,OADMET-0002874,Cn1ccnc1C(Nc1nccn2ncc(Br)c12)c1ccccc1,Cn1ccnc1C(Nc1nccn2ncc(Br)c12)c1ccccc1,5.33,lockbox_primary,0.3880597014925373,OADMET-0001009,Cn1ccnc1C(NC(=O)Cn1nnnc1N)c1ccccc1,3.21
2307,OADMET-0002895,Cc1ccn2ncc(C(=O)NCC(F)(F)c3ccc(F)cc3F)c2c1,Cc1ccn2ncc(C(=O)NCC(F)(F)c3ccc(F)cc3F)c2c1,5.43,lockbox_primary,0.4090909090909091,OADMET-0003449,CC(C)(C)c1ncc(C(=O)NCC(C)(O)c2ccc(F)cc2F)cn1,5.57
2308,OADMET-0003627,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.95,lockbox_primary,0.3076923076923077,OADMET-0002073,Nc1ccccc1-c1ccc(Cl)cc1,1.94
2319,OADMET-0005138,C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)c2cnn3c2CCCC3)N1C,C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)c2cnn3c2CCCC3)[NH+]1C,4.84,lockbox_primary,0.5492957746478874,OADMET-0005155,C[C@@H]1COC[C@@](CO)(CNS(=O)(=O)c2ccc(F)c3occc23)N1C,4.83
2329,OADMET-0001683,O=Cc1ccc(C(=O)NCC2(c3cccc(Br)c3)CC2)[nH]1,O=Cc1ccc(C(=O)NCC2(c3cccc(Br)c3)CC2)[nH]1,4.58,lockbox_primary,0.35294117647058826,OADMET-0003455,O=C(NCc1ncc[nH]1)C1(c2cccc(Br)c2)CCCCC1,5.47
2331,OADMET-0005511,Cc1cc(C)cc(C(=O)N2CCN(C(=O)c3cnc4cc[nH]c4c3)CCC2C)c1,Cc1cc(C)cc(C(=O)N2CCN(C(=O)c3cnc4cc[nH]c4c3)CCC2C)c1,4.73,lockbox_primary,0.3888888888888889,OADMET-0005414,CC(C)(CNC(=O)c1cnc2cc[nH]c2c1)C1CCOCC1,4.42
2338,OADMET-0005943,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,5.0,lockbox_primary,0.3235294117647059,OADMET-0001881,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccc2O)CC1,4.6
2340,OADMET-0001287,CC(=O)c1ccc(-c2cccc(C(=O)N[C@@H]3CS(=O)(=O)C[C@H]3O)c2)nc1,CC(=O)c1ccc(-c2cccc(C(=O)N[C@@H]3CS(=O)(=O)C[C@H]3O)c2)nc1,2.5,lockbox_primary,0.3793103448275862,OADMET-0002282,O=C(O)c1ccc(-c2cccc(F)c2)nc1,2.73
2344,OADMET-0002684,OC1(c2cn(CCOc3ccc(Cl)cc3)nn2)CCOCC1,OC1(c2cn(CCOc3ccc(Cl)cc3)nn2)CCOCC1,3.2,lockbox_primary,0.3235294117647059,OADMET-0005369,CCOc1ccc(-c2cn(CCC3CCCO3)nn2)cc1,4.15
2345,OADMET-0003483,Cc1cccn2cc(CC(=O)NC3CCCOc4cc(F)ccc43)nc12,Cc1cccn2cc(CC(=O)NC3CCCOc4cc(F)ccc43)nc12,5.45,lockbox_primary,0.46835443037974683,OADMET-0002717,CC(C1CC1)n1cc(NC(=O)NC2CCCOc3cc(F)ccc32)cn1,5.54
2349,OADMET-0003354,CC1CNCC(Cn2cc(-c3cn4ccccc4n3)nn2)C1,CC1C[NH2+]CC(Cn2cc(-c3cn4ccccc4n3)nn2)C1,3.9,lockbox_primary,0.3373493975903614,OADMET-0005527,COC(=O)c1cccc(-c2nc(-c3cn(CC4CCCCNC4)nn3)cs2)c1,4.09
2350,OADMET-0002160,NCCN1CCOCC1,[NH3+]CC[NH+]1CCOCC1,1.82,lockbox_primary,0.2857142857142857,OADMET-0002132,O=C(CN1CCNCC1)N1CCOCC1,2.95
2352,OADMET-0003726,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CC[NH2+]CC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.98,lockbox_primary,0.25287356321839083,OADMET-0004723,Fc1cc2cc[nH]c2c(F)c1-c1cnn(C2CCCCO2)c1,4.31
2356,OADMET-0002758,CN(Cc1cc(C(C)(C)C)[nH]n1)C(=O)c1ccc(-c2cc[nH]n2)s1,CN(Cc1cc(C(C)(C)C)[nH]n1)C(=O)c1ccc(-c2cc[nH]n2)s1,5.795,lockbox_primary,0.3698630136986301,OADMET-0005123,O=C(Nc1cccc(Cn2cccn2)c1)c1ccc(-c2cc[nH]n2)s1,4.6
2359,OADMET-0002827,CCOC(=O)c1csc(C2CCCN2C(=O)Nc2ccc(C(C)(C)C)cc2)n1,CCOC(=O)c1csc(C2CCCN2C(=O)Nc2ccc(C(C)(C)C)cc2)n1,5.91,lockbox_primary,0.38271604938271603,OADMET-0005653,CCCc1csc(NC(=O)N2CCCC2c2ccc3c(c2)OCCO3)n1,5.41
2367,OADMET-0001942,COC(=O)C1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,COC(=O)C1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,2.82,lockbox_primary,0.5172413793103449,OADMET-0003300,O=C(c1cc2ccccc2oc1=O)N1CCN(C2CC2)c2ccccc21,5.27
2368,OADMET-0002057,C1CCCNCCC1,C1CCC[NH2+]CCC1,1.97,lockbox_primary,1.0,OADMET-0002052,C1CCCNCC1,2.49
2374,OADMET-0003551,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CC[NH+](CCc2ccc3c(c2)CCO3)C1,4.94,lockbox_primary,0.38961038961038963,OADMET-0005453,O=C(NCCc1ccc2c(c1)CCO2)N1CC2(CCC2)C1C1CCOCC1,4.93
2376,OADMET-0005432,Cc1c(C(=O)NCC2CCCC(C)(C)O2)nnn1C(C)C,Cc1c(C(=O)NCC2CCCC(C)(C)O2)nnn1C(C)C,5.48,lockbox_primary,0.5483870967741935,OADMET-0005433,CC(C)Cn1cc(C(=O)NCC2CCCC(C)(C)O2)cn1,4.78
2385,OADMET-0001516,Cc1ccc2cc(C=O)c(N3CCCCC3)nc2c1,Cc1ccc2cc(C=O)c(N3CCCCC3)nc2c1,4.79,lockbox_primary,0.3387096774193548,OADMET-0002664,O=S(=O)(CCNCc1cc2ccccc2nc1N1CCCCC1)c1ccccc1,5.08
2387,OADMET-0001685,O=Cc1ccc(Oc2ncnc3sc(-c4ccccc4)cc23)cc1,O=Cc1ccc(Oc2ncnc3sc(-c4ccccc4)cc23)cc1,2.27,lockbox_primary,0.36065573770491804,OADMET-0001676,O=Cc1ccc(OC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,3.94
2391,OADMET-0005642,CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)c2ccn(Cc3ccccc3)n2)C1,CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)c2ccn(Cc3ccccc3)n2)C1,5.14,excluded_initial_emax,0.345679012345679,OADMET-0005748,CO[C@@H]1C[C@@H](C(=O)Nc2ccc(SC(F)F)cc2)N(C(=O)OCc2ccccc2)C1,4.74
2392,OADMET-0005379,CS(=O)(=O)c1ccc2nc(NC(=O)C3CCN(c4ccccc4F)C3)sc2c1,CS(=O)(=O)c1ccc2nc(NC(=O)C3CCN(c4ccccc4F)C3)sc2c1,4.34,lockbox_primary,0.47297297297297297,OADMET-0004285,O=C(Nc1nc2c(Cl)cccc2[nH]1)C1CCN(c2ccccc2F)C1,4.66
2405,OADMET-0001750,C=CC(=O)N1CC(CC(=O)Nc2ccc(=O)n(Cc3cccc(Cl)c3)c2)C1,C=CC(=O)N1CC(CC(=O)Nc2ccc(=O)n(Cc3cccc(Cl)c3)c2)C1,3.27,lockbox_primary,0.39473684210526316,OADMET-0001796,C=CC(=O)N1CC(CC(=O)NCCCNS(=O)(=O)c2ccccc2Cl)C1,4.1
2414,OADMET-0005641,COc1cc(F)c(C(C)NC(=O)c2ccccc2OC(F)(F)F)cc1OC,COc1cc(F)c(C(C)NC(=O)c2ccccc2OC(F)(F)F)cc1OC,5.1,lockbox_primary,0.36065573770491804,OADMET-0005670,COc1ccccc1C(C)NC(=O)CN(C(C)C)S(C)(=O)=O,4.6
2415,OADMET-0004802,Cc1cnn(CCC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)c1,Cc1cnn(CCC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)c1,4.67,lockbox_primary,0.4827586206896552,OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,4.95
2421,OADMET-0003332,O=C(c1cc(Cl)ccc1NCc1ncnn1-c1ccccc1)N1CCCC1,O=C(c1cc(Cl)ccc1NCc1ncnn1-c1ccccc1)N1CCCC1,5.29,lockbox_primary,0.4027777777777778,OADMET-0002671,Cc1ccccc1-c1nn(-c2ccccc2)cc1C(=O)NCc1ncnn1-c1ccccc1,5.3
2425,OADMET-0001263,CC(c1ccc(Cl)cc1)N(C)C(=O)c1ccc(CCC(C)(C)O)cc1,CC(c1ccc(Cl)cc1)N(C)C(=O)c1ccc(CCC(C)(C)O)cc1,4.5,lockbox_primary,0.375,OADMET-0000964,CN(C)c1nc(N)nc(CNC(=O)c2ccc(CCC(C)(C)O)cc2)n1,3.15
2433,OADMET-0001170,CCc1csc(CNC(=O)c2cc3ncccn3n2)n1,CCc1csc(CNC(=O)c2cc3ncccn3n2)n1,3.24,lockbox_primary,0.4307692307692308,OADMET-0001225,CCc1nc(CNC(=O)c2ccc3nnnn3c2)cs1,3.52
2444,OADMET-0005537,O=C(c1ncnc2c1OCCO2)N1CCCC1Cc1cccc2ccccc12,O=C(c1ncnc2c1OCCO2)N1CCCC1Cc1cccc2ccccc12,5.19,lockbox_primary,0.37662337662337664,OADMET-0003506,COc1nccc(C(=O)N2CCCCC2Cc2ccccc2F)n1,5.14
2446,OADMET-0006084,COc1ncnc(OC)c1C(=O)N1CCC(Cc2ccc(F)cc2)C1,COc1ncnc(OC)c1C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.5,excluded_initial_emax,0.44776119402985076,OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71
2451,OADMET-0005070,COC(=O)c1cc2c(n1C)CCN(C(=O)c1cccc3[nH]c(=O)n(CC(C)(C)C)c13)C2,COC(=O)c1cc2c(n1C)CCN(C(=O)c1cccc3[nH]c(=O)n(CC(C)(C)C)c13)C2,5.3,excluded_initial_emax,0.3142857142857143,OADMET-0001920,Cc1ccccc1C(=O)N1CCc2ccccc2C1,1.78
2459,OADMET-0005760,CC(O)CC1CCCN1C(=O)C1CCN(c2ccccc2F)C1,CC(O)CC1CCCN1C(=O)C1CCN(c2ccccc2F)C1,5.24,lockbox_primary,0.3888888888888889,OADMET-0004285,O=C(Nc1nc2c(Cl)cccc2[nH]1)C1CCN(c2ccccc2F)C1,4.66
2467,OADMET-0005455,Cc1nc(N(C)CCN(C)C(=O)CCc2ncc[nH]2)ccc1[N+](=O)[O-],Cc1nc(N(C)CCN(C)C(=O)CCc2ncc[nH]2)ccc1[N+](=O)[O-],5.09,lockbox_primary,0.28,OADMET-0004885,CN(CCNc1ccccn1)C(=O)CCc1cccc(O)c1,4.72
2470,OADMET-0005366,NC(=O)c1cc(N2CCCC2c2ccc(Cl)cc2)ncn1,NC(=O)c1cc(N2CCCC2c2ccc(Cl)cc2)ncn1,4.83,lockbox_primary,0.2898550724637681,OADMET-0005705,CCn1cccc(NC(=O)N2CCC2c2ccc(Cl)cc2)c1=O,4.52
2476,OADMET-0003634,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.9,lockbox_primary,0.5362318840579711,OADMET-0003764,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.94
2481,OADMET-0001522,O=Cc1ccccc1S(=O)(=O)N1CCCCC1CCn1ccnn1,O=Cc1ccccc1S(=O)(=O)N1CCCCC1CCn1ccnn1,4.53,lockbox_primary,0.3333333333333333,OADMET-0003277,CSc1ccccc1S(=O)(=O)N1CCCCC1c1cnn(C)c1,5.85
2483,OADMET-0002842,CC(NS(=O)(=O)C1CC12CCC2)c1nc(C2CCCCC2)no1,CC(NS(=O)(=O)C1CC12CCC2)c1nc(C2CCCCC2)no1,5.04,lockbox_primary,0.3,OADMET-0003415,Cc1cc(C(C)C)nc(N2CCN(C(C)c3nc(C4CC4)no3)CC2)n1,5.89
2484,OADMET-0002944,COc1ccccc1S(=O)(=O)N(C)C(C)Cc1cccc(F)c1,COc1ccccc1S(=O)(=O)N(C)C(C)Cc1cccc(F)c1,6.04,lockbox_primary,0.34782608695652173,OADMET-0002950,CCN(C(C)Cc1ccc(OC)cc1)S(=O)(=O)c1ccccc1-c1ccno1,5.800000000000001
